message_id,user_id,cp_name,source,cp_id,ai_chat_id,sender_type,message_content,actual_created_at
"667,813","10,437,789","E&ICT Academy, IITG | PG Certification in Data Science | Live | 24 Aug 2025",classroom,"35,094","146,739",ai,"Sure! Before I connect you, let me see if I can help — what's the issue you're facing?","30 Apr, 2026, 12:44 PM"
"667,823","10,437,789","E&ICT Academy, IITG | PG Certification in Data Science | Live | 24 Aug 2025",classroom,"35,094","146,739",user,I want to connect with RM for previous Sanjay Nagi last Monday class recordings and want to talk to RM on other things. ,"30 Apr, 2026, 12:47 PM"
"667,824","10,437,789","E&ICT Academy, IITG | PG Certification in Data Science | Live | 24 Aug 2025",classroom,"35,094","146,739",ai,Thank you for sharing your reason. I'll create a support ticket and your Relationship Manager (RM) will reach out to you within 24–48 working hours. Would you like me to create a support ticket for you?,"30 Apr, 2026, 12:47 PM"
"667,825","10,437,789","E&ICT Academy, IITG | PG Certification in Data Science | Live | 24 Aug 2025",classroom,"35,094","146,739",user,Yes,"30 Apr, 2026, 12:47 PM"
"667,826","10,437,789","E&ICT Academy, IITG | PG Certification in Data Science | Live | 24 Aug 2025",classroom,"35,094","146,739",ai,We have created a ticket for the issue and your Relationship Manager (RM) should connect with you within 24–48 working hours. Is there anything else I can help you with?,"30 Apr, 2026, 12:47 PM"
"667,827","10,437,789","E&ICT Academy, IITG | PG Certification in Data Science | Live | 24 Aug 2025",classroom,"35,094","146,739",user,Yes,"30 Apr, 2026, 12:47 PM"
"667,828","10,437,789","E&ICT Academy, IITG | PG Certification in Data Science | Live | 24 Aug 2025",classroom,"35,094","146,739",ai,"Please let me know what you need help with next, Saswata. How can I assist you further with your Coding Ninjas classroom today?","30 Apr, 2026, 12:47 PM"
"667,816","12,166,362",Data Analytics with GenAI Program | Live | Hinglish | Coding Ninjas Job Bootcamp | 29 Apr 2026,classroom,"35,811","146,741",ai,Hi prashant kumar! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"30 Apr, 2026, 12:46 PM"
"667,831","11,152,342",Job Bootcamp Data Analytics Live | 26 Nov 2025,classroom,"35,337","146,743",ai,Hi Md Faij! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"30 Apr, 2026, 12:51 PM"
"667,832","10,023,410",Job Bootcamp Data Analytics Live | 20 Aug 2025,classroom,"35,057","146,744",ai,Hi Chandrashova Nag! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"30 Apr, 2026, 12:54 PM"
"667,833","10,023,410",Job Bootcamp Data Analytics Live | 20 Aug 2025,classroom,"35,057","146,745",ai,Hi Chandrashova Nag! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"30 Apr, 2026, 12:54 PM"
"667,835","10,613,356",Job Bootcamp Data Analytics Live | 17 Sep 2025,classroom,"35,128","146,747",ai,Hi Sachin Lokhande! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"30 Apr, 2026, 12:57 PM"
"667,836","8,136,395",Job Bootcamp Data Analytics Live | 07 Jan 2026 (A),classroom,"35,451","146,748",ai,Hi Poorva Prasad! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"30 Apr, 2026, 12:58 PM"
"667,850","8,780,392",Job Bootcamp Data Analytics Live | 23 Jul 2025,classroom,"34,993","146,750",ai,Hi Aasmita Yadav! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"30 Apr, 2026, 1:00 PM"
"667,857","8,780,392",Job Bootcamp Data Analytics Live | 23 Jul 2025,classroom,"34,993","146,751",ai,Hi Aasmita Yadav! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"30 Apr, 2026, 1:02 PM"
"667,878","12,074,423",Data Analytics with GenAI Program | Live | Hinglish | Coding Ninjas Job Bootcamp | 22 Apr 2026,classroom,"35,810","146,754",ai,Hi Ashutosh katiyar! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"30 Apr, 2026, 1:06 PM"
"667,880","12,074,423",Data Analytics with GenAI Program | Live | Hinglish | Coding Ninjas Job Bootcamp | 22 Apr 2026,classroom,"35,810","146,754",user,which excel version is need for my cource,"30 Apr, 2026, 1:07 PM"
"667,881","12,074,423",Data Analytics with GenAI Program | Live | Hinglish | Coding Ninjas Job Bootcamp | 22 Apr 2026,classroom,"35,810","146,754",ai,"As per my knowledge, the specific Excel version required for your course is not mentioned in the available information. Usually, courses that use Excel work best with Microsoft Excel 2016 or later, as these include all the essential features needed for modern data analysis and compatibility. If you need the exact version required for your course, you can check your course dashboard announcements or let me know if your classroom shows any messages regarding Excel version compatibility. Would you like help finding this information inside your classroom?","30 Apr, 2026, 1:07 PM"
"667,888","12,074,423",Data Analytics with GenAI Program | Live | Hinglish | Coding Ninjas Job Bootcamp | 22 Apr 2026,classroom,"35,810","146,754",user,yes,"30 Apr, 2026, 1:08 PM"
"667,889","12,074,423",Data Analytics with GenAI Program | Live | Hinglish | Coding Ninjas Job Bootcamp | 22 Apr 2026,classroom,"35,810","146,754",ai,"To help you find the Excel version requirement in your course, can you confirm whether you are referring to a module or lesson named ""Excel"" in your classroom, or is it part of a broader data analysis or management course? This will help me guide you to the right section or resource.","30 Apr, 2026, 1:08 PM"
"667,892","12,074,423",Data Analytics with GenAI Program | Live | Hinglish | Coding Ninjas Job Bootcamp | 22 Apr 2026,classroom,"35,810","146,754",user,introduction to ms excel,"30 Apr, 2026, 1:09 PM"
"667,893","12,074,423",Data Analytics with GenAI Program | Live | Hinglish | Coding Ninjas Job Bootcamp | 22 Apr 2026,classroom,"35,810","146,754",ai,"For your ""Introduction to MS Excel"" course, there is no specific Excel version requirement mentioned in the course details. To be on the safe side, Microsoft Excel 2016 or newer is generally recommended, as these versions have all features needed for most training modules. 

If your course dashboard or announcements section lists any software details, you can check there as well. If you face any compatibility issues or messages inside a module, let me know exactly what you see, and I can help you further. Do you see any warning or message about Excel requirements in your classroom?","30 Apr, 2026, 1:09 PM"
"667,898","12,074,423",Data Analytics with GenAI Program | Live | Hinglish | Coding Ninjas Job Bootcamp | 22 Apr 2026,classroom,"35,810","146,754",user,can you send me a download link for ms excel ,"30 Apr, 2026, 1:11 PM"
"667,899","12,074,423",Data Analytics with GenAI Program | Live | Hinglish | Coding Ninjas Job Bootcamp | 22 Apr 2026,classroom,"35,810","146,754",ai,"I can't provide direct download links for Microsoft Excel. To get MS Excel, you need to purchase or subscribe to Microsoft Office through the official Microsoft website or use the Microsoft Store on your device. 

If you are a student, you might also qualify for an educational version via the official Microsoft Education portal. Always download software from the official website to ensure safety and authenticity. If you need steps for this process, let me know!","30 Apr, 2026, 1:11 PM"
"667,879","12,074,423",Data Analytics with GenAI Program | Live | Hinglish | Coding Ninjas Job Bootcamp | 22 Apr 2026,classroom,"35,810","146,755",ai,Hi Ashutosh katiyar! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"30 Apr, 2026, 1:06 PM"
"667,908","5,344,558",Blended | Web Development Job Bootcamp Java  | 25 Feb 2024,classroom,"31,174","146,758",ai,Hi G.Ravi Kumar! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"30 Apr, 2026, 1:16 PM"
"667,915","9,043,008",Job Bootcamp Data Analytics Live | 21 Apr 2025,classroom,"34,807","146,759",ai,Hi Mohd Sahil! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"30 Apr, 2026, 1:33 PM"
"667,916","9,043,008",Job Bootcamp Data Analytics Live | 21 Apr 2025,classroom,"34,807","146,759",user,Code RUN problem code is not RUN,"30 Apr, 2026, 1:33 PM"
"667,917","9,043,008",Job Bootcamp Data Analytics Live | 21 Apr 2025,classroom,"34,807","146,759",ai,I can't help with solving coding problems or academic doubts. Please use the 'Ask a Doubt' button (bottom-right corner when viewing any topic) to connect with our AI assistant.,"30 Apr, 2026, 1:33 PM"
"667,930","1,676,440",Blended | Web Development Job Bootcamp Java  | 02 Jul 2025,classroom,"34,934","146,760",ai,Hi Jeyapriya R! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you. How can I assist you with your Coding Ninjas classroom today?,"30 Apr, 2026, 1:37 PM"
"667,931","1,676,440",Blended | Web Development Job Bootcamp Java  | 02 Jul 2025,classroom,"34,934","146,761",ai,Hi Jeyapriya R! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you. How can I assist you with your Coding Ninjas classroom today?,"30 Apr, 2026, 1:37 PM"
"667,932","11,836,818",IITM Pravartak | Professional | Data Analytics | Live | 25 Feb 2026,classroom,"35,495","146,762",ai,Hi Moumita Sengupta! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"30 Apr, 2026, 1:41 PM"
"667,942","1,025,784",Data Analytics with GenAI Program | Live | Coding Ninjas Job Bootcamp | 20 May 2026,classroom,"35,906","146,768",ai,Hi Sandeep Kumar! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"30 Apr, 2026, 1:57 PM"
"667,943","1,025,784",Data Analytics with GenAI Program | Live | Coding Ninjas Job Bootcamp | 20 May 2026,classroom,"35,906","146,768",user,"Hi 
I am importing table in csv format having approx 43000 row.
but after importing I just get 9000 row in SQL workbench. What is the mistake I am doing?","30 Apr, 2026, 1:58 PM"
"667,944","1,025,784",Data Analytics with GenAI Program | Live | Coding Ninjas Job Bootcamp | 20 May 2026,classroom,"35,906","146,768",ai,I can't help with solving coding problems or academic doubts. Please use the 'Ask a Doubt' button (bottom-right corner when viewing any topic) to connect with our AI assistant.,"30 Apr, 2026, 1:58 PM"
"667,945","1,025,784",Data Analytics with GenAI Program | Live | Coding Ninjas Job Bootcamp | 20 May 2026,classroom,"35,906","146,769",ai,Hi Sandeep Kumar! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"30 Apr, 2026, 1:59 PM"
"667,946","1,025,784",Data Analytics with GenAI Program | Live | Coding Ninjas Job Bootcamp | 20 May 2026,classroom,"35,906","146,770",ai,Hi Sandeep Kumar! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"30 Apr, 2026, 1:59 PM"
"667,947","12,090,062",Data Analytics with GenAI Program | Live | Hinglish | Coding Ninjas Job Bootcamp | 22 Apr 2026,classroom,"35,810","146,771",ai,Hi Hemchandra Rajak! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"30 Apr, 2026, 2:11 PM"
"667,948","12,090,062",Data Analytics with GenAI Program | Live | Hinglish | Coding Ninjas Job Bootcamp | 22 Apr 2026,classroom,"35,810","146,771",user,i want to cancel my enrollment,"30 Apr, 2026, 2:11 PM"
"667,949","12,090,062",Data Analytics with GenAI Program | Live | Hinglish | Coding Ninjas Job Bootcamp | 22 Apr 2026,classroom,"35,810","146,771",ai,I understand you want to cancel your enrollment. I need to create a support ticket for this. Your Relationship Manager (RM) will reach out to you within 24–48 working hours. Would you like me to create a support ticket for you?,"30 Apr, 2026, 2:12 PM"
"667,950","12,090,062",Data Analytics with GenAI Program | Live | Hinglish | Coding Ninjas Job Bootcamp | 22 Apr 2026,classroom,"35,810","146,771",user,Yes,"30 Apr, 2026, 2:12 PM"
"667,951","12,090,062",Data Analytics with GenAI Program | Live | Hinglish | Coding Ninjas Job Bootcamp | 22 Apr 2026,classroom,"35,810","146,771",ai,We have created a ticket for the issue and your Relationship Manager (RM) should connect with you within 24–48 working hours. Is there anything else I can help you with?,"30 Apr, 2026, 2:12 PM"
"667,956","5,476,924",Blended | Web Development Job Bootcamp Python | 10 Oct 2024,classroom,"34,434","146,773",ai,Hi Milan Rao! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"30 Apr, 2026, 2:21 PM"
"667,959","5,476,924",Blended | Web Development Job Bootcamp Python | 10 Oct 2024,classroom,"34,434","146,773",user,can you give me the support number?,"30 Apr, 2026, 2:21 PM"
"667,960","5,476,924",Blended | Web Development Job Bootcamp Python | 10 Oct 2024,classroom,"34,434","146,773",ai,"Could you clarify what you need the support number for? Are you looking to connect with your Relationship Manager, or do you have a specific issue you need assistance with?","30 Apr, 2026, 2:21 PM"
"667,962","5,476,924",Blended | Web Development Job Bootcamp Python | 10 Oct 2024,classroom,"34,434","146,773",user,i want to conect with my relationship manager,"30 Apr, 2026, 2:22 PM"
"667,963","5,476,924",Blended | Web Development Job Bootcamp Python | 10 Oct 2024,classroom,"34,434","146,773",ai,"Sure! Before I connect you, let me see if I can help — what's the issue you're facing?","30 Apr, 2026, 2:22 PM"
"668,002","5,476,924",Blended | Web Development Job Bootcamp Python | 10 Oct 2024,classroom,"34,434","146,773",user,i want to get in touch with the placement team,"30 Apr, 2026, 2:34 PM"
"668,003","5,476,924",Blended | Web Development Job Bootcamp Python | 10 Oct 2024,classroom,"34,434","146,773",ai,"Thanks for sharing! Could you let me know what you need help with regarding the placement team? Are you looking for support with job applications, interview preparation, or something else specific?","30 Apr, 2026, 2:34 PM"
"668,012","5,476,924",Blended | Web Development Job Bootcamp Python | 10 Oct 2024,classroom,"34,434","146,773",user,Yes,"30 Apr, 2026, 2:39 PM"
"668,013","5,476,924",Blended | Web Development Job Bootcamp Python | 10 Oct 2024,classroom,"34,434","146,773",ai,"Could you specify whether you need help with job applications, interview preparation, Placement Cell features, or something else related to placements? This will help me guide you better.","30 Apr, 2026, 2:39 PM"
"668,014","5,476,924",Blended | Web Development Job Bootcamp Python | 10 Oct 2024,classroom,"34,434","146,773",user,placement cell,"30 Apr, 2026, 2:40 PM"
"668,015","5,476,924",Blended | Web Development Job Bootcamp Python | 10 Oct 2024,classroom,"34,434","146,773",ai,"Could you clarify what you need help with regarding the Placement Cell — are you looking for information on how to access it, its features, or support for a specific placement process?","30 Apr, 2026, 2:40 PM"
"668,016","5,476,924",Blended | Web Development Job Bootcamp Python | 10 Oct 2024,classroom,"34,434","146,773",user,support for a specific placement process,"30 Apr, 2026, 2:40 PM"
"668,017","5,476,924",Blended | Web Development Job Bootcamp Python | 10 Oct 2024,classroom,"34,434","146,773",ai,"Thanks for clarifying! Please share the specific issue or support you need with the placement process, so I can assist you or connect you to the right help. What exactly do you need support with during your placement process?","30 Apr, 2026, 2:40 PM"
"668,018","5,476,924",Blended | Web Development Job Bootcamp Python | 10 Oct 2024,classroom,"34,434","146,773",user,i want an update for the jobs i have applied from the placement cell,"30 Apr, 2026, 2:41 PM"
"668,019","5,476,924",Blended | Web Development Job Bootcamp Python | 10 Oct 2024,classroom,"34,434","146,773",ai,"I can't verify backend data directly. You can check the status of your job applications in the Placement Cell section of your classroom. If you need a detailed update that is not visible there, let me know and I can offer to connect you with your Relationship Manager (RM).","30 Apr, 2026, 2:41 PM"
"668,020","5,476,924",Blended | Web Development Job Bootcamp Python | 10 Oct 2024,classroom,"34,434","146,773",user,yes please,"30 Apr, 2026, 2:41 PM"
"668,021","5,476,924",Blended | Web Development Job Bootcamp Python | 10 Oct 2024,classroom,"34,434","146,773",ai,We have created a ticket for the issue and your Relationship Manager (RM) should connect with you within 24–48 working hours. Is there anything else I can help you with?,"30 Apr, 2026, 2:41 PM"
"668,024","5,476,924",Blended | Web Development Job Bootcamp Python | 10 Oct 2024,classroom,"34,434","146,773",user,No,"30 Apr, 2026, 2:41 PM"
"668,025","5,476,924",Blended | Web Development Job Bootcamp Python | 10 Oct 2024,classroom,"34,434","146,773",ai,Was this helpful?,"30 Apr, 2026, 2:41 PM"
"668,026","5,476,924",Blended | Web Development Job Bootcamp Python | 10 Oct 2024,classroom,"34,434","146,773",user,No,"30 Apr, 2026, 2:42 PM"
"668,027","5,476,924",Blended | Web Development Job Bootcamp Python | 10 Oct 2024,classroom,"34,434","146,773",ai,I'm sorry I could not help. Please drop your feedback from 1 to 5 to help us improve.,"30 Apr, 2026, 2:42 PM"
"667,961","1,086,241",Software Development with GenAI Program | Python | Blended | Coding Ninjas Job Bootcamp | 22 Apr 2026,classroom,"35,821","146,775",ai,Hi harsh panjwani! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"30 Apr, 2026, 2:21 PM"
"667,964","1,086,241",Software Development with GenAI Program | Python | Blended | Coding Ninjas Job Bootcamp | 22 Apr 2026,classroom,"35,821","146,775",user,hey the name in my classroom profile is harsh panjwani whereas it's supposed to be tisha panjwani,"30 Apr, 2026, 2:22 PM"
"667,965","1,086,241",Software Development with GenAI Program | Python | Blended | Coding Ninjas Job Bootcamp | 22 Apr 2026,classroom,"35,821","146,775",ai,"If you want to update the name in your classroom profile from ""harsh panjwani"" to ""tisha panjwani,"" I can guide you through the process. Are you looking to update your name yourself, or do you want help from your Relationship Manager with this change?","30 Apr, 2026, 2:22 PM"
"667,966","1,086,241",Software Development with GenAI Program | Python | Blended | Coding Ninjas Job Bootcamp | 22 Apr 2026,classroom,"35,821","146,775",user,i can do it,"30 Apr, 2026, 2:22 PM"
"667,967","1,086,241",Software Development with GenAI Program | Python | Blended | Coding Ninjas Job Bootcamp | 22 Apr 2026,classroom,"35,821","146,775",ai,"Great! You can usually update your profile name directly within your classroom dashboard. Look for a profile or account settings section—there should be an option to edit your name there. Make sure you save the changes once you update it. 

If you can't find the option or face any issues, let me know!","30 Apr, 2026, 2:23 PM"
"667,969","1,086,241",Software Development with GenAI Program | Python | Blended | Coding Ninjas Job Bootcamp | 22 Apr 2026,classroom,"35,821","146,775",user,when am clicking on edit profile it's taking me to naukri.com theere the name is tisha panjwani only but it's not changing here on classroom,"30 Apr, 2026, 2:23 PM"
"667,970","1,086,241",Software Development with GenAI Program | Python | Blended | Coding Ninjas Job Bootcamp | 22 Apr 2026,classroom,"35,821","146,775",ai,"Thanks for explaining. Since your classroom profile pulls details from your Naukri.com account but the name isn’t updating, this seems like a syncing issue. Try logging out from your Coding Ninjas classroom and logging in again to see if the name updates. If that doesn’t work, let me know!","30 Apr, 2026, 2:23 PM"
"667,971","1,086,241",Software Development with GenAI Program | Python | Blended | Coding Ninjas Job Bootcamp | 22 Apr 2026,classroom,"35,821","146,775",user,not working,"30 Apr, 2026, 2:24 PM"
"667,972","1,086,241",Software Development with GenAI Program | Python | Blended | Coding Ninjas Job Bootcamp | 22 Apr 2026,classroom,"35,821","146,775",ai,"This seems to need backend access. I'll create a support ticket, and your Relationship Manager (RM) will reach out to you within 24–48 working hours. Would you like me to create a support ticket for you?","30 Apr, 2026, 2:24 PM"
"667,977","1,086,241",Software Development with GenAI Program | Python | Blended | Coding Ninjas Job Bootcamp | 22 Apr 2026,classroom,"35,821","146,775",user,Yes,"30 Apr, 2026, 2:25 PM"
"667,978","1,086,241",Software Development with GenAI Program | Python | Blended | Coding Ninjas Job Bootcamp | 22 Apr 2026,classroom,"35,821","146,775",ai,We have created a ticket for the issue and your Relationship Manager (RM) should connect with you within 24–48 working hours. Is there anything else I can help you with?,"30 Apr, 2026, 2:25 PM"
"667,979","1,086,241",Software Development with GenAI Program | Python | Blended | Coding Ninjas Job Bootcamp | 22 Apr 2026,classroom,"35,821","146,775",user,No,"30 Apr, 2026, 2:25 PM"
"667,980","1,086,241",Software Development with GenAI Program | Python | Blended | Coding Ninjas Job Bootcamp | 22 Apr 2026,classroom,"35,821","146,775",ai,Was this helpful?,"30 Apr, 2026, 2:25 PM"
"667,981","1,086,241",Software Development with GenAI Program | Python | Blended | Coding Ninjas Job Bootcamp | 22 Apr 2026,classroom,"35,821","146,775",user,Yes,"30 Apr, 2026, 2:25 PM"
"667,982","1,086,241",Software Development with GenAI Program | Python | Blended | Coding Ninjas Job Bootcamp | 22 Apr 2026,classroom,"35,821","146,775",ai,I'm glad I could help! Please drop your feedback from 1 to 5 to help us improve.,"30 Apr, 2026, 2:25 PM"
"667,968","11,513,481",Job Bootcamp Data Analytics Live | 28 Jan 2026,classroom,"35,520","146,776",ai,Hi Saniya Mushtaq! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"30 Apr, 2026, 2:23 PM"
"667,973","11,513,481",Job Bootcamp Data Analytics Live | 28 Jan 2026,whatsapp,"35,520","146,777",user,Hey may I know who is my current relationship manager?,"30 Apr, 2026, 2:24 PM"
"667,974","11,513,481",Job Bootcamp Data Analytics Live | 28 Jan 2026,whatsapp,"35,520","146,777",ai,"I can help with platform navigation, features, and support, but I don't have access to specific details like the name or contact of your Relationship Manager (RM). If you need to get in touch with your RM, I can help arrange that. Would you like me to create a support ticket for you?","30 Apr, 2026, 2:24 PM"
"667,975","11,513,481",Job Bootcamp Data Analytics Live | 28 Jan 2026,whatsapp,"35,520","146,777",user,Yes,"30 Apr, 2026, 2:24 PM"
"667,976","11,513,481",Job Bootcamp Data Analytics Live | 28 Jan 2026,whatsapp,"35,520","146,777",ai,We have created a ticket for the issue and your Relationship Manager (RM) should connect with you within 24–48 working hours. Is there anything else I can help you with?,"30 Apr, 2026, 2:24 PM"
"668,055","11,513,481",Job Bootcamp Data Analytics Live | 28 Jan 2026,whatsapp,"35,520","146,777",user,Can you call back Ridhi?,"30 Apr, 2026, 3:02 PM"
"668,056","11,513,481",Job Bootcamp Data Analytics Live | 28 Jan 2026,whatsapp,"35,520","146,777",user,I just missed it,"30 Apr, 2026, 3:02 PM"
"668,057","11,513,481",Job Bootcamp Data Analytics Live | 28 Jan 2026,whatsapp,"35,520","146,777",ai,"Just to clarify, do you want me to arrange a call back from your Relationship Manager (RM) named Ridhi? If yes, I can create a support ticket for you so your RM will contact you within 24–48 working hours. Would you like me to create a support ticket for you?","30 Apr, 2026, 3:02 PM"
"668,058","11,513,481",Job Bootcamp Data Analytics Live | 28 Jan 2026,whatsapp,"35,520","146,777",user,Yes,"30 Apr, 2026, 3:03 PM"
"668,059","11,513,481",Job Bootcamp Data Analytics Live | 28 Jan 2026,whatsapp,"35,520","146,777",ai,We have created a ticket for the issue and your Relationship Manager (RM) should connect with you within 24–48 working hours. Is there anything else I can help you with?,"30 Apr, 2026, 3:03 PM"
"668,022","7,893,572",Blended | Web Development Job Bootcamp Spring Boot | 24 Dec 2024,classroom,"34,586","146,782",ai,Hi Prashant yadav! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"30 Apr, 2026, 2:41 PM"
"668,023","7,893,572",Blended | Web Development Job Bootcamp Spring Boot | 24 Dec 2024,classroom,"34,586","146,783",ai,Hi Prashant yadav! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"30 Apr, 2026, 2:41 PM"
"668,034","8,173,902",Blended | Web Development Job Bootcamp Java  | 24 Sep 2025,whatsapp,"35,126","146,784",user,May you help me to access the live lectures because I missed couple of earlier lectures as I was busy in a family problem?,"30 Apr, 2026, 2:45 PM"
"668,035","8,173,902",Blended | Web Development Job Bootcamp Java  | 24 Sep 2025,whatsapp,"35,126","146,784",ai,"You can access recordings of past live lectures in your classroom if you missed them. Look for the ""Live Lectures"" or “Recordings” section in your course dashboard—recordings are usually available there for you to watch at any time. If you’re unable to find or access the recordings, please let me know what you’re seeing, and I’ll help you further.","30 Apr, 2026, 2:45 PM"
"668,935","8,173,902",Blended | Web Development Job Bootcamp Java  | 24 Sep 2025,whatsapp,"35,126","146,784",user,"Can you make a video and send me, I'm nor able to follow up","30 Apr, 2026, 11:11 PM"
"668,936","8,173,902",Blended | Web Development Job Bootcamp Java  | 24 Sep 2025,whatsapp,"35,126","146,784",ai,"I can't create or send videos, but I can give you clear, step-by-step instructions on how to find your live lecture recordings. Can you tell me which step or part is confusing—are you not finding the right section on your dashboard, or is there an error when you try to watch the recordings? Let me know so I can guide you more precisely!","30 Apr, 2026, 11:11 PM"
"668,939","8,173,902",Blended | Web Development Job Bootcamp Java  | 24 Sep 2025,whatsapp,"35,126","146,784",user,Where is the recordings section?,"30 Apr, 2026, 11:12 PM"
"668,940","8,173,902",Blended | Web Development Job Bootcamp Java  | 24 Sep 2025,whatsapp,"35,126","146,784",ai,"You can usually find the recordings section in your classroom dashboard. There should be a tab or menu option labeled “Live Lectures,” “Recordings,” or something similar—it’s often located alongside other tabs like “Modules” or “Assignments.” Once you enter the right section, you’ll see the recorded sessions listed by date or topic.

If you’re not seeing this on your dashboard, let me know which course you’re enrolled in or describe what you see on your dashboard. I’ll help you locate it!","30 Apr, 2026, 11:12 PM"
"669,006","8,173,902",Blended | Web Development Job Bootcamp Java  | 24 Sep 2025,whatsapp,"35,126","146,784",user,Where is it?,"30 Apr, 2026, 11:48 PM"
"669,007","8,173,902",Blended | Web Development Job Bootcamp Java  | 24 Sep 2025,whatsapp,"35,126","146,784",ai,"To find your live lecture recordings, follow these steps:

1. Go to your Classroom Home page.
2. Click on your course card to open the Course Dashboard.
3. In the Course Dashboard, scroll to the ""Live Classes"" section.
4. Click on the specific class or date—here you'll see the option to watch the recording.

Recordings are uploaded within 3–4 hours after each class. If you still can't find the recordings after following these steps, let me know what you see, and I'll help you further!","30 Apr, 2026, 11:48 PM"
"668,036","4,212,670",Blended | Web Development Job Bootcamp Python | 24 Oct 2024,classroom,"34,505","146,785",ai,Hi Vedansh vijayvargia! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"30 Apr, 2026, 2:49 PM"
"668,037","4,212,670",Blended | Web Development Job Bootcamp Python | 24 Oct 2024,classroom,"34,505","146,785",user,how much i have to pay if i wnat otextend my course,"30 Apr, 2026, 2:49 PM"
"668,038","4,212,670",Blended | Web Development Job Bootcamp Python | 24 Oct 2024,classroom,"34,505","146,785",ai,"You don’t need to pay anything to extend your course. Course extension is a free service — just use the Course Extension button on your dashboard after your course ends, submit your reason, and your request will be reviewed within 2–3 working days. No charges apply for this extension.

How can I assist you with your Coding Ninjas classroom today?","30 Apr, 2026, 2:49 PM"
"668,039","4,212,670",Blended | Web Development Job Bootcamp Python | 24 Oct 2024,classroom,"34,505","146,786",ai,Hi Vedansh vijayvargia! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you. How can I assist you with your Coding Ninjas classroom today?,"30 Apr, 2026, 2:50 PM"
"668,040","4,212,670",Blended | Web Development Job Bootcamp Python | 24 Oct 2024,classroom,"34,505","146,787",ai,Hi Vedansh vijayvargia! I'm Ninja AI! I can resolve most queries instantly. Need to reach your Relationship Manager? Just ask me anytime and I'll arrange it for you.,"30 Apr, 2026, 2:50 PM"
"668,041","4,212,670",Blended | Web Development Job Bootcamp Python | 24 Oct 2024,classroom,"34,505","146,787",user,"how can renew my existing course
As tis expiringsoon","30 Apr, 2026, 2:50 PM"
